model,config,sum_rmse,rmse_lo,rmse_hi,time_s,status
XGB,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.27143,0.30287,0.23999,0.77,ok
XGB,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.24553,0.26336,0.22769,0.65,ok
XGB,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.23909,0.26348,0.2147,0.8,ok
XGB,"{""max_depth"": 2, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.24364,0.27898,0.20831,1.26,ok
XGB,"{""max_depth"": 2, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.24496,0.27731,0.21261,1.15,ok
XGB,"{""max_depth"": 2, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.26917,0.28632,0.25202,1.29,ok
XGB,"{""max_depth"": 2, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.25919,0.27647,0.24192,1.13,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.48945,0.49319,0.48571,0.2,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.50641,0.49251,0.52032,0.21,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.3763,0.43212,0.32048,0.2,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.42723,0.43685,0.41762,0.2,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.42059,0.44566,0.39551,0.35,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.44551,0.44735,0.44366,0.29,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.274,0.3237,0.22429,0.29,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.29333,0.32746,0.2592,0.27,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.30079,0.35858,0.243,0.6,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.33108,0.36765,0.2945,0.64,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.30912,0.35634,0.26191,0.64,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.29085,0.36312,0.21859,0.53,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.26261,0.31584,0.20937,0.85,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.27047,0.32506,0.21589,0.96,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.35387,0.40842,0.29932,0.77,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.33917,0.41174,0.2666,0.91,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.32052,0.37612,0.26492,1.45,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.3024,0.37485,0.22995,1.41,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.41036,0.4721,0.34862,1.33,ok
XGB,"{""max_depth"": 3, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.37977,0.45391,0.30564,1.47,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.48945,0.49319,0.48571,0.2,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.50641,0.49251,0.52032,0.2,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.37734,0.43213,0.32256,0.17,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.42724,0.43686,0.41762,0.17,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.42067,0.44568,0.39567,0.29,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.44551,0.44735,0.44366,0.27,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.2879,0.33047,0.24533,0.34,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.30132,0.33973,0.26291,0.39,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.30873,0.35967,0.2578,0.62,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.33678,0.37285,0.30071,0.63,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.32925,0.3769,0.2816,0.56,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.30951,0.38136,0.23765,0.68,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.28801,0.32903,0.24699,0.96,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.29186,0.34209,0.24164,0.79,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.38403,0.43822,0.32984,0.96,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.35941,0.43369,0.28512,1.0,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.33917,0.40245,0.27589,1.45,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.3198,0.39013,0.24946,1.53,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.4314,0.48566,0.37714,1.54,ok
XGB,"{""max_depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.41191,0.47301,0.3508,1.47,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.48945,0.49319,0.48571,0.2,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.50641,0.49251,0.52032,0.21,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.37734,0.43213,0.32256,0.21,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.42724,0.43686,0.41762,0.21,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.42067,0.44568,0.39567,0.33,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.44551,0.44735,0.44366,0.35,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.28849,0.33131,0.24567,0.29,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.3033,0.34369,0.26291,0.32,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.30905,0.36031,0.2578,0.56,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.33678,0.37285,0.30071,0.66,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.34276,0.39333,0.29218,0.76,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.31463,0.38634,0.24293,0.6,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.28862,0.32998,0.24727,0.92,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.2935,0.34537,0.24164,1.04,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.39819,0.45429,0.34209,0.85,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.36561,0.43688,0.29434,1.08,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.34531,0.41091,0.2797,1.51,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.3287,0.40493,0.25246,1.76,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.44333,0.49641,0.39024,1.68,ok
XGB,"{""max_depth"": 5, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.41197,0.47357,0.35036,1.61,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.48945,0.49319,0.48571,0.17,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.50641,0.49251,0.52032,0.2,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.37734,0.43213,0.32256,0.19,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.42724,0.43686,0.41762,0.18,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.42067,0.44568,0.39567,0.32,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.44551,0.44735,0.44366,0.35,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.28849,0.33131,0.24567,0.36,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.3033,0.34369,0.26291,0.3,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.30905,0.36031,0.2578,0.51,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.33678,0.37285,0.30071,0.63,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.34383,0.39499,0.29268,0.72,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.3156,0.38797,0.24324,0.74,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.28863,0.33,0.24727,0.83,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.2935,0.34537,0.24164,1.03,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.39613,0.45515,0.33712,0.93,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.37473,0.44106,0.3084,1.0,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.34478,0.41047,0.27908,1.59,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.33003,0.40681,0.25324,1.67,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.44282,0.49135,0.39428,1.48,ok
XGB,"{""max_depth"": 7, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.41909,0.4782,0.35998,1.75,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.48945,0.49319,0.48571,0.16,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.50641,0.49251,0.52032,0.16,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.37734,0.43213,0.32256,0.17,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.42724,0.43686,0.41762,0.21,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.42067,0.44568,0.39567,0.34,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.44551,0.44735,0.44366,0.36,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.28849,0.33131,0.24567,0.34,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.3033,0.34369,0.26291,0.37,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.30905,0.36031,0.2578,0.52,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.33678,0.37285,0.30071,0.54,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.34383,0.39499,0.29268,0.71,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.3156,0.38797,0.24324,0.71,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.28863,0.33,0.24727,0.8,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.2935,0.34537,0.24164,0.91,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.39613,0.45515,0.33712,1.06,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.37484,0.44129,0.3084,0.85,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 0.7}",0.34478,0.41047,0.27908,1.7,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 0.8}",0.33003,0.40681,0.25324,1.49,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 0.7}",0.44286,0.49135,0.39437,1.59,ok
XGB,"{""max_depth"": 10, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 0.8}",0.41855,0.47851,0.3586,1.71,ok
XGB-1sub,"{""max_depth"": 1, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.55476,0.50237,0.60715,0.16,ok
XGB-1sub,"{""max_depth"": 1, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.52467,0.45876,0.59059,0.15,ok
XGB-1sub,"{""max_depth"": 1, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.53399,0.47018,0.5978,0.19,ok
XGB-1sub,"{""max_depth"": 1, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.50905,0.44477,0.57332,0.22,ok
XGB-1sub,"{""max_depth"": 1, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.51191,0.44573,0.57809,0.37,ok
XGB-1sub,"{""max_depth"": 1, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.50416,0.44467,0.56365,0.42,ok
XGB-1sub,"{""max_depth"": 1, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.50791,0.44504,0.57077,0.62,ok
XGB-1sub,"{""max_depth"": 1, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.50262,0.44467,0.56056,0.62,ok
XGB-1sub,"{""max_depth"": 1, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.50492,0.44502,0.56481,0.85,ok
XGB-1sub,"{""max_depth"": 1, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.50081,0.44467,0.55696,1.0,ok
XGB-1sub,"{""max_depth"": 2, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.53183,0.49912,0.56454,0.17,ok
XGB-1sub,"{""max_depth"": 2, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.47214,0.45488,0.48941,0.17,ok
XGB-1sub,"{""max_depth"": 2, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.494,0.46638,0.52163,0.32,ok
XGB-1sub,"{""max_depth"": 2, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.40261,0.39592,0.40931,0.27,ok
XGB-1sub,"{""max_depth"": 2, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.43509,0.44176,0.42842,0.46,ok
XGB-1sub,"{""max_depth"": 2, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.30872,0.2491,0.36833,0.43,ok
XGB-1sub,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.39118,0.37828,0.40407,0.79,ok
XGB-1sub,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.30819,0.24847,0.3679,0.76,ok
XGB-1sub,"{""max_depth"": 2, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.31946,0.25009,0.38882,1.1,ok
XGB-1sub,"{""max_depth"": 2, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.30819,0.24848,0.3679,1.32,ok
XGB-1sub,"{""max_depth"": 3, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.53062,0.4967,0.56454,0.2,ok
XGB-1sub,"{""max_depth"": 3, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.47238,0.45535,0.48941,0.16,ok
XGB-1sub,"{""max_depth"": 3, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.49382,0.46601,0.52163,0.28,ok
XGB-1sub,"{""max_depth"": 3, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.42294,0.43657,0.40931,0.28,ok
XGB-1sub,"{""max_depth"": 3, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.43531,0.44219,0.42842,0.6,ok
XGB-1sub,"{""max_depth"": 3, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.38812,0.41192,0.36431,0.66,ok
XGB-1sub,"{""max_depth"": 3, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.42837,0.45267,0.40407,0.82,ok
XGB-1sub,"{""max_depth"": 3, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.3874,0.41097,0.36383,0.85,ok
XGB-1sub,"{""max_depth"": 3, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.40037,0.41192,0.38882,1.48,ok
XGB-1sub,"{""max_depth"": 3, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.3874,0.41097,0.36383,1.34,ok
XGB-1sub,"{""max_depth"": 4, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.53062,0.4967,0.56454,0.22,ok
XGB-1sub,"{""max_depth"": 4, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.47238,0.45535,0.48941,0.2,ok
XGB-1sub,"{""max_depth"": 4, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.49382,0.46601,0.52163,0.36,ok
XGB-1sub,"{""max_depth"": 4, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.42294,0.43657,0.40931,0.35,ok
XGB-1sub,"{""max_depth"": 4, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.43531,0.44219,0.42842,0.49,ok
XGB-1sub,"{""max_depth"": 4, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.38813,0.41193,0.36433,0.57,ok
XGB-1sub,"{""max_depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.42837,0.45267,0.40407,0.93,ok
XGB-1sub,"{""max_depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.38729,0.41072,0.36385,0.94,ok
XGB-1sub,"{""max_depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.40038,0.41193,0.38882,1.36,ok
XGB-1sub,"{""max_depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.38723,0.41061,0.36385,1.55,ok
XGB-1sub,"{""max_depth"": 5, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.53062,0.4967,0.56454,0.18,ok
XGB-1sub,"{""max_depth"": 5, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.47238,0.45535,0.48941,0.18,ok
XGB-1sub,"{""max_depth"": 5, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.49382,0.46601,0.52163,0.35,ok
XGB-1sub,"{""max_depth"": 5, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.42294,0.43657,0.40931,0.35,ok
XGB-1sub,"{""max_depth"": 5, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.43531,0.44219,0.42842,0.6,ok
XGB-1sub,"{""max_depth"": 5, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.38813,0.41194,0.36433,0.62,ok
XGB-1sub,"{""max_depth"": 5, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.42837,0.45267,0.40407,0.81,ok
XGB-1sub,"{""max_depth"": 5, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.38729,0.41072,0.36385,1.14,ok
XGB-1sub,"{""max_depth"": 5, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.40036,0.4119,0.38882,1.37,ok
XGB-1sub,"{""max_depth"": 5, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.38723,0.41062,0.36385,1.84,ok
XGB-1sub,"{""max_depth"": 7, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.53062,0.4967,0.56454,0.19,ok
XGB-1sub,"{""max_depth"": 7, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.47238,0.45535,0.48941,0.18,ok
XGB-1sub,"{""max_depth"": 7, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.49382,0.46601,0.52163,0.3,ok
XGB-1sub,"{""max_depth"": 7, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.42294,0.43657,0.40931,0.35,ok
XGB-1sub,"{""max_depth"": 7, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.43531,0.44219,0.42842,0.62,ok
XGB-1sub,"{""max_depth"": 7, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.38813,0.41194,0.36433,0.74,ok
XGB-1sub,"{""max_depth"": 7, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.42837,0.45267,0.40407,0.73,ok
XGB-1sub,"{""max_depth"": 7, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.38729,0.41072,0.36385,1.16,ok
XGB-1sub,"{""max_depth"": 7, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.40036,0.4119,0.38882,1.46,ok
XGB-1sub,"{""max_depth"": 7, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.38723,0.41062,0.36385,1.87,ok
XGB-1sub,"{""max_depth"": 10, ""n_estimators"": 50, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.53062,0.4967,0.56454,0.15,ok
XGB-1sub,"{""max_depth"": 10, ""n_estimators"": 50, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.47238,0.45535,0.48941,0.17,ok
XGB-1sub,"{""max_depth"": 10, ""n_estimators"": 100, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.49382,0.46601,0.52163,0.28,ok
XGB-1sub,"{""max_depth"": 10, ""n_estimators"": 100, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.42294,0.43657,0.40931,0.33,ok
XGB-1sub,"{""max_depth"": 10, ""n_estimators"": 200, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.43531,0.44219,0.42842,0.61,ok
XGB-1sub,"{""max_depth"": 10, ""n_estimators"": 200, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.38813,0.41194,0.36433,0.72,ok
XGB-1sub,"{""max_depth"": 10, ""n_estimators"": 300, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.42837,0.45267,0.40407,0.74,ok
XGB-1sub,"{""max_depth"": 10, ""n_estimators"": 300, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.38729,0.41072,0.36385,1.13,ok
XGB-1sub,"{""max_depth"": 10, ""n_estimators"": 500, ""learning_rate"": 0.02, ""subsample"": 1.0}",0.40036,0.4119,0.38882,1.49,ok
XGB-1sub,"{""max_depth"": 10, ""n_estimators"": 500, ""learning_rate"": 0.05, ""subsample"": 1.0}",0.38723,0.41062,0.36385,1.94,ok
GPR,"{""length_scale"": 0.5, ""alpha"": 0.1}",0.50347,0.50442,0.50252,0.03,ok
